Wall time,Step,Value
1665133027.5567634,18,2.399948835372925
1665133034.6188974,42,2.1663553714752197
1665133035.5031815,45,2.953040599822998
1665133038.7281065,56,1.1570011377334595
1665133043.1598299,71,2.2612507343292236
1665133055.4327247,94,1.8988795280456543
1665133073.6727517,155,1.737459659576416
1665133074.5552242,158,1.9081963300704956
1665133077.208783,167,1.4207956790924072
1665133101.280159,229,1.2003812789916992
1665133102.7853215,234,2.3051865100860596
1665133109.2844179,255,1.8456337451934814
1665133118.5060482,267,1.2362372875213623
1665133120.3256714,273,1.7216860055923462
1665133131.106117,308,1.272873878479004
1665133131.7109723,310,1.4829682111740112
1665133134.166139,318,1.2855281829833984
1665133142.9514964,347,1.364153504371643
1665133154.245072,367,1.771176815032959
1665133170.6485138,421,1.0568050146102905
1665133182.172255,442,1.2478097677230835
1665133187.720304,460,1.1301190853118896
1665133191.9782536,474,1.0856077671051025
1665133216.267809,536,0.8795115351676941
1665133224.7078373,563,2.8472847938537598
1665133229.5845494,579,0.5091992616653442
1665133231.735051,586,1.0419424772262573
1665133232.0466037,587,0.7363983988761902
1665133247.2166286,620,0.8190292716026306
1665133251.5290875,634,0.7931792736053467
1665133253.9646213,642,0.9178048372268677
1665133255.4937525,647,0.628616452217102
1665133259.7557425,661,0.9431041479110718
1665133262.8454378,671,0.6776856184005737
1665133281.0558012,714,1.5326772928237915
1665133283.483432,722,1.4581844806671143
1665133285.9639125,730,1.3022472858428955
1665133294.0403035,756,0.2512351870536804
1665133296.7901824,765,0.435977041721344
1665133298.0222106,769,1.459126353263855
1665133298.630205,771,0.4803106188774109
1665133308.0711615,785,0.499912828207016
1665133308.6760356,787,0.7593546509742737
1665133310.8017552,794,0.9016181230545044
1665133313.2386603,802,0.9224305748939514
1665133315.1165829,808,1.1953758001327515
1665133323.6978073,836,0.4213450849056244
1665133362.058414,945,0.22375936806201935
1665133372.5728116,962,0.7677303552627563
1665133375.3067613,971,1.7649246454238892
1665133375.6110632,972,0.6128332614898682
1665133377.4269867,978,1.1694306135177612
1665133379.2405903,984,0.5908325910568237
1665133384.8064923,1002,1.0014638900756836
1665133385.724862,1005,2.029059886932373
1665133388.4604912,1014,0.37075430154800415
1665133408.7138844,1063,1.0060396194458008
1665133409.629529,1066,0.5483439564704895
1665133411.5138876,1072,0.48830944299697876
1665133413.3363535,1078,0.25276920199394226
1665133417.9174469,1093,1.1954646110534668
1665133419.7542722,1099,0.49072396755218506
1665133421.286001,1104,1.0401029586791992
1665133442.2787879,1156,0.6953818798065186
1665133443.8002677,1161,0.7837693691253662
1665133444.1055086,1162,0.6389884352684021
1665133449.5956538,1180,0.38206952810287476
1665133453.5409868,1193,0.9536083936691284
1665133474.5798914,1244,0.2284972220659256
1665133480.0255353,1261,1.4818733930587769
1665133501.9642568,1316,0.34714341163635254
1665133502.8745847,1319,1.6491607427597046
1665133507.183477,1333,0.3050917983055115
1665133508.400654,1337,1.359982967376709
1665133523.0482874,1385,0.9072243571281433
1665133530.2584484,1392,0.436766654253006
1665133536.9504585,1414,0.5605486035346985
1665133540.6064456,1426,0.5721516013145447
1665133543.6837661,1436,2.050041675567627
1665133552.8522198,1466,0.7909432649612427
1665133556.2055511,1477,0.6945202350616455
1665133563.7343967,1485,1.3985286951065063
1665133565.5711668,1491,0.24459855258464813
1665133575.3398335,1523,0.8183516263961792
1665133584.2252004,1552,0.8513468503952026
1665133594.2513223,1568,0.4443662166595459
1665133599.1350555,1584,0.9401037096977234
1665133600.350419,1588,0.13648955523967743
1665133605.5681047,1605,0.6425740718841553
1665133616.206215,1640,0.7987527847290039
1665133634.0813792,1682,0.48486027121543884
1665133636.84113,1691,0.5752236247062683
1665133638.6704257,1697,0.7761678695678711
1665133640.2038898,1702,0.4976116418838501
1665133642.337296,1709,0.46687033772468567
1665133645.0968451,1718,0.43559354543685913
1665133649.3784256,1732,0.8265802264213562
1665133649.9932973,1734,1.0807698965072632
1665133650.9084747,1737,1.0136526823043823
1665133658.9867604,1746,0.4895004630088806
1665133669.949147,1781,0.21511965990066528
1665133683.6595724,1826,0.7313464283943176
1665133694.4417667,1844,0.09775964915752411
1665133697.26822,1853,0.5699427127838135
1665133701.257399,1866,0.9002922177314758
1665133702.1748867,1869,0.6508319973945618
1665133704.6189954,1877,0.3281262516975403
1665133721.884891,1917,0.688152551651001
1665133727.1039414,1934,0.683967113494873
1665133730.141389,1944,0.5935934782028198
1665133731.0440397,1947,0.35048818588256836
1665133737.1553855,1967,1.084238052368164
1665133742.0254683,1983,0.9046493172645569
1665133752.5866964,2001,0.39400333166122437
1665133756.2261477,2013,0.5971477627754211
1665133763.2704148,2036,1.0574421882629395
1665133774.5111125,2073,0.45052674412727356
1665133775.4268172,2076,1.0345501899719238
1665133775.7246373,2077,0.8307152390480042
1665133778.1423542,2085,0.29052022099494934
1665133784.4683437,2089,0.5250741243362427
1665133786.5926244,2096,0.6053041815757751
1665133802.7581422,2149,0.5794081091880798
1665133804.8996255,2156,1.0155038833618164
1665133807.6215372,2165,1.282025694847107
1665133819.573117,2187,0.2659446597099304
1665133820.7899215,2191,0.3149920105934143
1665133823.2145424,2199,0.2747260630130768
1665133825.720805,2207,0.29991140961647034
1665133826.9571276,2211,0.9586445093154907
1665133833.0394971,2231,0.3633975386619568
1665133834.5582054,2236,0.35155731439590454
1665133834.8590262,2237,0.8680154085159302
1665133836.380778,2242,0.3614952266216278
1665133841.0082488,2257,1.1204724311828613
1665133847.7543397,2262,0.5108805894851685
1665133853.5985548,2281,0.8048351407051086
1665133858.494113,2297,1.0435726642608643
1665133861.5265598,2307,0.4203678369522095
1665133865.192568,2319,0.310077965259552
1665133873.1413157,2345,0.23475714027881622
1665133880.9969368,2354,0.9883210062980652
1665133891.7233968,2389,0.15625637769699097
1665133892.0251353,2390,0.6776129007339478
1665133892.6419795,2392,0.6848819851875305
1665133911.0825129,2436,0.5547958016395569
1665133913.5272064,2444,0.38699764013290405
1665133916.2775164,2453,1.428995132446289
1665133916.8911378,2455,1.7399426698684692
1665133918.4214525,2460,0.6803377270698547
1665133926.0113788,2485,1.2374792098999023
1665133926.3164485,2486,0.2439616620540619
1665133929.3522263,2496,0.10781460255384445
1665133929.9665518,2498,0.24663782119750977
1665133931.4915082,2503,0.5079593658447266
1665133935.7618911,2517,0.6369646191596985
1665133942.6489234,2523,0.4400198459625244
1665133945.3924415,2532,0.4965142011642456
1665133949.9381578,2547,0.5482887029647827
1665133951.7452762,2553,0.6830078959465027
1665133967.790849,2606,0.5187574625015259
1665133978.1186464,2623,0.3454661965370178
1665133997.0055976,2685,0.8772361874580383
1665133998.5392904,2690,1.8393219709396362
1665134007.9992478,2703,0.6925748586654663
1665134019.3601968,2740,0.2917649745941162
1665134023.727131,2754,0.46729379892349243
1665134040.0475848,2789,0.7427749037742615
1665134070.7216475,2872,0.33330944180488586
1665134078.0851777,2896,1.0175291299819946
