Wall time,Step,Value
1665073313.3226092,18,2.2931454181671143
1665073319.5976388,42,1.9637603759765625
1665073320.392731,45,2.3386402130126953
1665073323.2886033,56,3.0254242420196533
1665073327.2209342,71,2.5731725692749023
1665073338.3883295,94,1.6540993452072144
1665073354.7519703,155,1.8566205501556396
1665073355.546226,158,2.2878658771514893
1665073357.9257193,167,1.3566755056381226
1665073378.866885,229,1.2776113748550415
1665073380.203057,234,2.586643934249878
1665073385.7579587,255,1.9834831953048706
1665073393.5451531,267,1.161120891571045
1665073395.1720676,273,1.9108695983886719
1665073404.6179154,308,1.961182951927185
1665073405.158415,310,1.5064047574996948
1665073407.3122683,318,1.2686551809310913
1665073415.0716407,347,2.5572688579559326
1665073425.0543013,367,1.6050255298614502
1665073439.8142064,421,1.052799105644226
1665073450.458312,442,1.0511072874069214
1665073455.4226177,460,1.5305767059326172
1665073459.4155045,474,1.2663600444793701
1665073480.9817011,536,0.9469829797744751
1665073488.4522698,563,2.187908411026001
1665073492.8865843,579,0.40221983194351196
1665073494.8430386,586,1.230130672454834
1665073495.1218104,587,1.1837514638900757
1665073508.7666414,620,0.7823511958122253
1665073512.6252866,634,0.7903075218200684
1665073514.8580525,642,0.77651447057724
1665073516.2478845,647,0.23358240723609924
1665073520.092375,661,1.193578839302063
1665073522.8472688,671,1.0225660800933838
1665073539.7232823,714,1.505092978477478
1665073541.9499667,722,1.5529214143753052
1665073544.2256444,730,1.7005661725997925
1665073551.390578,756,0.7696874141693115
1665073553.8751333,765,0.26556968688964844
1665073554.9788394,769,1.3326449394226074
1665073555.5343256,771,0.45227548480033875
1665073564.3291109,785,0.4888629913330078
1665073564.8776503,787,0.5193740129470825
1665073566.830456,794,0.7890092730522156
1665073569.0694988,802,0.7934615015983582
1665073570.744345,808,1.4868830442428589
1665073578.5986173,836,0.3766430914402008
1665073613.4648194,945,0.5684514045715332
1665073622.8316445,962,0.8071265816688538
1665073625.3328307,971,1.5741548538208008
1665073625.6102219,972,0.6077232956886292
1665073627.263166,978,1.141372799873352
1665073628.9773502,984,0.5693405866622925
1665073633.9569573,1002,1.118876576423645
1665073634.791432,1005,1.1055340766906738
1665073637.2766793,1014,0.43903833627700806
1665073655.3032982,1063,1.1335694789886475
1665073656.135713,1066,0.44582831859588623
1665073657.814952,1072,0.5415143966674805
1665073659.4979095,1078,0.4660007655620575
1665073663.6058755,1093,0.6321804523468018
1665073665.2702541,1099,0.5340458750724792
1665073666.65124,1104,0.9578338861465454
1665073685.4771435,1156,1.0601893663406372
1665073686.8479815,1161,0.5848470330238342
1665073687.120049,1162,0.6778761148452759
1665073692.1112244,1180,0.5750191807746887
1665073695.6915574,1193,1.0628689527511597
1665073714.5537746,1244,0.4675569534301758
1665073719.2414389,1261,1.2819886207580566
1665073739.4355817,1316,0.7448047995567322
1665073740.2558997,1319,1.7478524446487427
1665073744.1585383,1333,1.2701631784439087
1665073745.2729728,1337,1.780927300453186
1665073758.5983655,1385,1.1912291049957275
1665073765.0379195,1392,0.3908423185348511
1665073771.1185398,1414,0.9494869709014893
1665073774.4792745,1426,0.9564947485923767
1665073777.2216291,1436,0.7498558759689331
1665073785.5343673,1466,1.3071731328964233
1665073788.601555,1477,0.8227835297584534
1665073795.3005793,1485,2.8859846591949463
1665073796.9626076,1491,0.20139004290103912
1665073805.8159037,1523,0.6489563584327698
1665073813.8570662,1552,0.8744416832923889
1665073822.849336,1568,0.6738173365592957
1665073827.3066242,1584,0.8163979053497314
1665073828.468387,1588,0.38970834016799927
1665073833.2074122,1605,0.6665651798248291
1665073842.9051006,1640,0.7105895280838013
