Wall time,Step,Value
1665212643.3317876,1392,1.4009557962417603
1665212649.621607,1414,1.6650726795196533
1665212653.0546412,1426,1.6572120189666748
1665212655.909313,1436,1.414718747138977
1665212664.4790459,1466,2.3056726455688477
1665212667.61343,1477,1.7996152639389038
1665212674.9006126,1485,2.9928183555603027
1665212676.6293435,1491,1.165488362312317
1665212685.7922015,1523,1.7542896270751953
1665212694.067281,1552,1.879868984222412
1665212703.615974,1568,2.312544345855713
1665212708.1734335,1584,1.756948471069336
1665212709.3136346,1588,1.395138144493103
1665212714.1760914,1605,1.689035415649414
1665212724.128472,1640,1.6544266939163208
1665212741.3106945,1682,1.536793828010559
1665212743.9696517,1691,1.3855905532836914
1665212745.7058866,1697,1.670039415359497
1665212747.1231732,1702,1.7341609001159668
1665212749.1086352,1709,1.2974374294281006
1665212751.6650858,1718,2.300368309020996
1665212755.6430848,1732,1.8369311094284058
1665212756.2333546,1734,2.2904298305511475
1665212757.0797975,1737,1.9910303354263306
1665212764.8757074,1746,1.8148601055145264
1665212774.824116,1781,1.2014434337615967
1665212787.4926727,1826,1.966613531112671
1665212797.5176842,1844,1.2986891269683838
1665212800.070773,1853,1.5651497840881348
1665212803.8048415,1866,1.9169671535491943
1665212804.6473463,1869,1.557322382926941
1665212806.9168181,1877,1.5842204093933105
1665212823.2321672,1917,1.8351829051971436
1665212828.1303768,1934,1.6700372695922852
1665212830.9537563,1944,1.3584847450256348
1665212831.8121147,1947,1.3906351327896118
1665212837.4832466,1967,2.4865643978118896
1665212842.0429184,1983,1.7508693933486938
1665212852.0319767,2001,1.4530566930770874
1665212855.45793,2013,1.513688325881958
1665212862.0062683,2036,2.1675546169281006
1665212872.514158,2073,1.365757942199707
1665212873.3573685,2076,1.6707091331481934
1665212873.645517,2077,1.6662540435791016
1665212875.8946311,2085,1.2830109596252441
1665212881.9494684,2089,2.0886244773864746
1665212884.0858777,2096,1.6004492044448853
1665212899.180174,2149,1.3617748022079468
1665212901.1805086,2156,1.6475906372070312
1665212903.7339327,2165,2.1260950565338135
1665212914.8179553,2187,1.198276162147522
1665212915.959533,2191,1.3466248512268066
1665212918.2576084,2199,1.5355958938598633
1665212920.550519,2207,1.4046036005020142
1665212921.7044723,2211,1.9446933269500732
1665212927.392233,2231,1.6161231994628906
1665212928.803464,2236,2.087827682495117
1665212929.0872908,2237,1.7895677089691162
1665212930.5066392,2242,1.614877462387085
1665212934.8203182,2257,2.793750286102295
1665212941.350012,2262,1.4282898902893066
1665212946.769808,2281,2.3487625122070312
1665212951.3749053,2297,1.7167363166809082
1665212954.1989508,2307,1.5142924785614014
1665212957.6348417,2319,1.4942275285720825
1665212965.085859,2345,1.239283800125122
1665212972.7650127,2354,2.156949043273926
1665212982.7245817,2389,1.0414072275161743
1665212983.0084298,2390,2.357248544692993
1665212983.586292,2392,2.179600477218628
1665213001.0094955,2436,1.5445636510849
1665213003.2874784,2444,1.2289071083068848
1665213005.8989246,2453,1.9995964765548706
1665213006.5169337,2455,1.816272258758545
1665213008.1988645,2460,1.596119999885559
1665213015.3422682,2485,2.0714969635009766
1665213015.6301804,2486,1.2646377086639404
1665213018.4584048,2496,1.13583242893219
1665213019.0213969,2498,1.512568473815918
1665213020.4470694,2503,1.602215051651001
1665213024.4525852,2517,1.5435307025909424
1665213031.1906676,2523,2.0618860721588135
1665213033.749576,2532,1.4122426509857178
1665213038.0397046,2547,2.149385929107666
1665213039.7601728,2553,1.721501111984253
1665213054.9088786,2606,1.5257245302200317
1665213065.0329013,2623,1.562981367111206
1665213082.8914044,2685,1.7691348791122437
1665213084.3133245,2690,2.047210931777954
1665213093.1759608,2703,1.5754220485687256
1665213103.6963348,2740,1.6141321659088135
1665213107.6574388,2754,1.6583428382873535
1665213122.6967003,2789,2.1795172691345215
1665213151.5682466,2872,1.1260381937026978
1665213158.4609232,2896,2.7178163528442383
1665213165.2731605,2920,1.429948329925537
1665213183.737303,2967,1.3974426984786987
1665213186.0147507,2975,3.0289735794067383
1665213196.297008,3011,1.3498939275741577
1665213201.7068212,3030,1.1951740980148315
1665213204.0190115,3038,1.1128735542297363
1665213204.8865917,3041,1.3951160907745361
1665213226.6226156,3099,1.3265764713287354
1665213247.827484,3155,1.6509873867034912
1665213249.5487914,3161,3.551008701324463
1665213254.501275,3177,1.389549732208252
1665213259.8074825,3195,1.410172700881958
1665213260.0924513,3196,1.4556857347488403
1665213275.0997841,3230,1.4046262502670288
1665213277.9801881,3240,3.657834053039551
1665213278.8370206,3243,1.7151315212249756
1665213279.1270244,3244,1.3471242189407349
1665213279.695095,3246,1.4862449169158936
1665213279.9807959,3247,1.120307445526123
1665213287.0959384,3272,2.0507137775421143
1665213296.367746,3305,2.090207099914551
1665213313.1548166,3345,1.551863193511963
1665213321.9927235,3376,1.3316198587417603
1665213334.8053656,3403,1.8394193649291992
1665213336.2439654,3408,1.4788076877593994
1665213342.5015495,3430,3.123204231262207
1665213347.8951478,3449,2.0211026668548584
1665213352.2021592,3464,1.1458765268325806
1665213361.8266068,3480,1.659517765045166
1665213370.1774538,3509,1.8588004112243652
1665213371.0328982,3512,1.5611705780029297
1665213378.1714828,3537,1.664499282836914
1665213395.867654,3580,1.5958144664764404
1665213401.6174157,3600,1.245305061340332
1665213406.7827106,3618,1.3188002109527588
1665213407.359239,3620,1.4377498626708984
1665213407.9358203,3622,1.2026985883712769
1665213409.6642942,3628,1.467988133430481
1665213423.0130868,3656,1.58146071434021
1665213427.0163302,3670,0.9903862476348877
1665213443.1730797,3726,1.745607614517212
1665213444.3409019,3730,1.2786357402801514
1665213452.5944421,3741,1.5852997303009033
1665213467.408491,3793,1.35263991355896
1665213468.8345685,3798,1.4046516418457031
1665213473.384099,3814,1.6583008766174316
1665213474.7949336,3819,1.2874946594238281
1665213475.3601453,3821,1.9357467889785767
1665213483.3331745,3831,1.0011680126190186
1665213492.770089,3864,1.421695351600647
1665213496.2191267,3876,2.03411865234375
1665213516.2960575,3928,1.8964316844940186
1665213519.5025601,3939,1.4733102321624756
1665213524.355742,3956,1.205979824066162
1665213532.3133056,3984,1.2080788612365723
1665213548.2259355,4022,1.3618606328964233
1665213551.385537,4033,1.2751362323760986
1665213552.2315164,4036,1.1974695920944214
1665213573.7356896,4093,1.9643791913986206
1665213575.1769946,4098,1.7783609628677368
1665213578.335566,4109,1.893847942352295
1665213604.2872043,4182,1.1676647663116455
1665213607.4294431,4193,1.8800462484359741
1665213607.711676,4194,1.6625745296478271
1665213608.3058362,4196,1.0735960006713867
1665213609.7482688,4201,1.355069875717163
1665213610.0327227,4202,1.5063443183898926
1665213617.1464448,4227,1.7376874685287476
1665213618.584578,4232,1.7267038822174072
1665213619.4454546,4235,1.7232666015625
1665213621.7093515,4243,1.9602932929992676
1665213632.799853,4263,1.0656849145889282
1665213633.6520758,4266,1.6193459033966064
1665213633.9335322,4267,1.2527867555618286
1665213638.28162,4282,1.2337242364883423
1665213644.6217482,4304,1.9525212049484253
1665213648.3455217,4317,1.3134065866470337
1665213648.9164622,4319,2.1783084869384766
1665213668.4410398,4369,1.3344154357910156
1665213675.283212,4393,1.0453318357467651
1665213677.2682567,4400,1.2516818046569824
1665213678.9856198,4406,1.4553818702697754
1665213685.8437247,4430,1.154785394668579
1665213686.7026703,4433,1.5439777374267578
1665213708.557449,4492,1.3323354721069336
1665213713.3993046,4509,1.4375569820404053
1665213724.464751,4530,2.0191755294799805
1665213725.3083408,4533,1.1961801052093506
1665213738.147234,4578,1.4027538299560547
1665213739.0038433,4581,1.8205116987228394
1665213743.5905683,4597,1.7340939044952393
1665213757.8601491,4628,1.02638578414917
1665213765.8360345,4656,1.286130666732788
1665213768.1034358,4664,1.4539883136749268
1665213769.2274501,4668,1.6302013397216797
1665213771.4911096,4676,1.628223180770874
1665213787.0131884,4713,1.4465100765228271
1665213788.4719532,4718,1.2866559028625488
1665213797.5781803,4750,1.3969311714172363
1665213799.8261197,4758,1.2061251401901245
1665213802.3808703,4767,2.5980453491210938
1665213813.0980499,4787,1.0332189798355103
1665213813.3856812,4788,1.3219835758209229
1665213816.8035822,4800,2.06571888923645
1665213817.3606055,4802,1.589306354522705
1665213828.1903582,4840,1.6916099786758423
1665213831.5833204,4852,2.3957152366638184
1665213836.8778772,4871,1.378069281578064
1665213848.555114,4894,1.2468613386154175
1665213854.243121,4914,1.3370933532714844
1665213873.001397,4962,1.599916696548462
1665213875.5909588,4971,1.6694753170013428
1665213876.4473372,4974,1.2223666906356812
1665213892.8925197,5030,1.1992655992507935
1665213903.813455,5050,0.9773077368736267
1665213904.3808172,5052,1.2492036819458008
1665213904.6669776,5053,1.3723628520965576
1665213919.9171584,5106,1.4260940551757812
1665213925.6623662,5126,1.449782371520996
1665213933.0601578,5134,1.3500791788101196
1665213946.8603463,5182,1.3913253545761108
1665213952.0188272,5200,1.4568607807159424
1665213954.2982736,5208,1.2984648942947388
1665213968.276976,5239,1.2101171016693115
1665213982.6191761,5289,1.2828142642974854
1665213999.1903698,5329,1.1035820245742798
1665214004.0321167,5345,1.4919087886810303
1665214008.0108085,5359,1.435868263244629
1665214013.9792721,5380,1.2491625547409058
1665214030.434051,5420,0.9462572336196899
1665214036.7060766,5442,1.3404279947280884
1665214038.1498337,5447,1.2862247228622437
1665214056.9371421,5495,1.212867021560669
1665214062.6754267,5515,1.2997944355010986
1665214063.2503448,5517,1.4460996389389038
1665214072.3315659,5549,1.4428136348724365
1665214084.1454394,5573,1.5596656799316406
1665214087.5220132,5585,1.560143232345581
1665214088.1134934,5587,1.8209233283996582
1665214089.8616672,5593,1.6336528062820435
1665214100.3919952,5630,1.489013433456421
1665214113.3082063,5658,1.1944506168365479
1665214113.8753157,5660,1.7606642246246338
1665214115.0164723,5664,1.5993328094482422
1665214119.2960346,5679,1.6235864162445068
1665214131.2646692,5720,1.8893511295318604
1665214132.1199322,5723,1.5691324472427368
1665214152.4191267,5776,1.0788428783416748
1665214161.2490547,5807,1.4222710132598877
1665214161.5266488,5808,1.142522931098938
1665214166.3339753,5825,1.7931702136993408
1665214167.1170797,5828,1.063077449798584
1665214182.1233091,5862,1.5654939413070679
1665214182.698933,5864,2.20377516746521
1665214184.6819463,5871,1.0141336917877197
1665214194.8997126,5907,1.219601035118103
1665214205.861408,5928,1.890014410018921
1665214212.7357903,5952,1.3565537929534912
1665214214.16273,5957,1.3845512866973877
1665214215.8750627,5963,1.1209633350372314
1665214223.584697,5990,1.5411624908447266
1665214234.5473282,6010,1.218250036239624
1665214235.9728162,6015,1.8907525539398193
1665214240.3637085,6030,1.8362469673156738
1665214241.785008,6035,2.2123398780822754
1665214254.3983655,6078,1.2811965942382812
1665214266.6744509,6103,1.2907432317733765
1665214267.2465231,6105,1.1847392320632935
1665214271.8367596,6121,1.2019299268722534
1665214274.106341,6129,1.227055311203003
1665214274.689603,6131,1.020505428314209
1665214293.9387176,6181,1.1093586683273315
1665214299.4027128,6200,1.1417639255523682
1665214302.5310163,6211,1.3530025482177734
1665214303.1007228,6213,1.1097663640975952
1665214304.8132806,6219,1.925642967224121
1665214308.5235178,6232,1.287006139755249
1665214313.7088997,6250,1.380104660987854
1665214329.8916552,6289,1.1230671405792236
1665214336.39609,6312,1.3300875425338745
1665214337.8103375,6317,1.5197703838348389
1665214344.6380422,6341,1.353447437286377
1665214352.7740738,6352,1.5617259740829468
1665214355.8978226,6363,2.3963751792907715
1665214359.6529763,6376,1.1903302669525146
1665214366.506069,6400,1.8971610069274902
1665214388.6618173,6459,1.1824309825897217
1665214399.0178552,6495,1.2356793880462646
1665214399.2956307,6496,1.427162528038025
1665214400.4395993,6500,1.0309925079345703
1665214406.110814,6520,1.5775034427642822
1665214406.398772,6521,1.4891223907470703
1665214413.9312599,6530,1.2147595882415771
1665214426.481526,6574,1.2140414714813232
1665214428.4699094,6581,1.5056337118148804
1665214429.3228395,6584,1.1218498945236206
1665214434.7440212,6603,1.197166919708252
1665214455.210216,6657,0.9752442240715027
1665214457.802937,6666,1.3231561183929443
1665214458.3780606,6668,1.3580795526504517
1665214459.5312092,6672,1.0777148008346558
1665214461.249501,6678,1.2065232992172241
1665214462.1047897,6681,1.7085387706756592
1665214464.1180072,6688,1.2646336555480957
1665214466.3932061,6696,1.4146488904953003
1665214472.373001,6699,1.2195565700531006
1665214475.764314,6711,1.5393445491790771
1665214483.455113,6738,1.3960403203964233
1665214484.5969965,6742,1.3024210929870605
1665214487.7327752,6753,1.5940749645233154
1665214490.840797,6764,1.079643726348877
1665214515.6346521,6832,1.4826971292495728
1665214519.5643072,6846,1.5782794952392578
1665214521.8283968,6854,1.6207998991012573
1665214525.8146882,6868,1.4860038757324219
1665214526.0987308,6869,1.8394397497177124
1665214538.475245,6895,1.4458646774291992
1665214549.5667436,6934,1.6824226379394531
1665214562.7616832,6963,1.5874056816101074
1665214563.6129014,6966,2.0489370822906494
1665214571.0196753,6992,1.1644834280014038
1665214576.1437948,7010,1.7238295078277588
1665214577.2748563,7014,1.3961155414581299
1665214584.3261082,7039,1.1449648141860962
1665214604.1440814,7091,1.4951903820037842
1665214608.4201074,7106,1.4700343608856201
1665214610.6975458,7114,1.1991945505142212
1665214610.978907,7115,1.2190452814102173
1665214622.302234,7137,1.1862660646438599
1665214627.3920143,7155,1.0003726482391357
1665214638.9811642,7195,1.2351176738739014
1665214644.9288304,7216,1.3486140966415405
1665214658.6888921,7247,1.4773285388946533
1665214673.7754505,7300,1.4299670457839966
1665214681.8703694,7311,1.206886649131775
1665214686.9465427,7329,1.1926195621490479
1665214689.854825,7339,1.1442525386810303
1665214690.1391356,7340,2.075958251953125
1665214695.4975915,7359,1.610882043838501
1665214702.053014,7382,1.583877682685852
1665214712.462218,7401,1.262944221496582
1665214720.9946792,7431,1.4512641429901123
1665214723.5715559,7440,1.1490654945373535
1665214724.4152012,7443,1.5127804279327393
1665214726.398615,7450,1.214573621749878
1665214729.2271378,7460,1.1173431873321533
1665214730.081709,7463,1.0047564506530762
1665214731.5087645,7468,1.4525611400604248
1665214734.333017,7478,1.5839028358459473
1665214748.7007875,7511,1.3570892810821533
1665214754.2754977,7530,1.2780194282531738
1665214781.8696911,7609,1.6333788633346558
1665214791.8357625,7644,1.2989847660064697
1665214801.7530358,7661,1.2816534042358398
1665214804.5673168,7671,1.1171571016311646
1665214806.0127523,7676,1.688349723815918
1665214809.1972456,7687,1.3636391162872314
1665214810.8982744,7693,1.4631625413894653
1665214812.886171,7700,1.1843678951263428
1665214817.9436169,7718,1.0247507095336914
1665214819.354006,7723,1.700243353843689
1665214820.7796752,7728,2.099775552749634
1665214830.8635356,7746,1.0631086826324463
1665214833.978732,7757,1.265103816986084
1665214834.8301322,7760,1.4563708305358887
1665214840.5329773,7780,1.1128286123275757
1665214842.792537,7788,1.1853113174438477
1665214845.63943,7798,1.35555100440979
1665214860.564676,7833,1.5725781917572021
1665214861.9751346,7838,1.0406259298324585
1665214879.4010415,7899,1.5738823413848877
1665214879.6967611,7900,1.0434335470199585
1665214893.9169745,7932,1.1949968338012695
1665214906.105911,7975,1.6068849563598633
1665214908.3690069,7983,1.1008024215698242
1665214910.6050766,7991,1.271202802658081
1665214910.888576,7992,1.1463968753814697
1665214925.499438,8026,1.1563040018081665
1665214928.7083786,8037,1.2428785562515259
1665214932.122238,8049,1.3974910974502563
1665214936.9579659,8066,1.1104152202606201
1665214959.0463088,8126,1.118053674697876
1665214965.8269837,8150,2.638582468032837
1665214979.2442973,8180,1.2868080139160156
1665214980.3577223,8184,1.2780896425247192
1665214984.3924391,8198,1.1062103509902954
1665214989.197274,8215,1.2644273042678833
1665214990.8969874,8221,1.243276834487915
1665215002.7926433,8263,1.3035452365875244
1665215012.5862582,8279,1.8025851249694824
1665215015.7386456,8290,1.1114792823791504
1665215018.3150196,8299,1.4454548358917236
1665215020.5874639,8307,1.3032801151275635
1665215026.2830958,8327,1.2098727226257324
1665215026.8493605,8329,1.7260348796844482
1665215027.7090068,8332,1.81825590133667
1665215028.265751,8334,2.97782301902771
1665215029.9669123,8340,1.3026478290557861
1665215040.6249416,8360,1.0427767038345337
1665215041.4742165,8363,1.6360387802124023
1665215042.888151,8368,1.3901021480560303
1665215045.5135417,8377,1.2494676113128662
1665215076.0514185,8467,1.2663462162017822
1665215076.3368995,8468,1.6401933431625366
1665215076.902791,8470,1.064922571182251
1665215080.8770137,8484,2.0687594413757324
1665215082.0178683,8488,1.641965627670288
1665215084.8714497,8498,1.271371603012085
1665215086.3001113,8503,1.5360121726989746
1665215087.738154,8508,1.327092170715332
1665215091.9880385,8523,1.6206949949264526
1665215109.2059202,8566,1.3835475444793701
1665215111.201972,8573,1.1840678453445435
1665215116.6270046,8592,1.3470126390457153
1665215119.1913116,8601,1.197843313217163
1665215134.0293195,8634,1.1305067539215088
1665215134.3282905,8635,1.4108184576034546
1665215136.9330156,8644,1.121504545211792
1665215147.7319956,8682,1.2612605094909668
1665215149.99378,8690,1.2765675783157349
1665215150.2831423,8691,1.3179384469985962
1665215151.4206314,8695,1.302072286605835
1665215165.5841646,8727,1.081140398979187
1665215178.9176705,8774,1.4804130792617798
1665215180.0635364,8778,1.5017353296279907
1665215191.7141678,8801,1.2846782207489014
1665215196.88448,8819,0.9382204413414001
1665215197.7371132,8822,1.5806214809417725
1665215203.7101114,8843,2.2743945121765137
1665215206.8476062,8854,1.6247332096099854
1665215218.6033785,8878,1.0104557275772095
1665215220.589438,8885,1.1054579019546509
1665215225.4800425,8902,1.5056605339050293
1665215226.0606105,8904,1.4427049160003662
1665215226.9190357,8907,1.469589114189148
1665215232.9088578,8928,1.15133535861969
1665215233.479154,8930,1.1796298027038574
1665215234.903224,8935,1.1522324085235596
1665215238.0474694,8946,1.7144122123718262
1665215241.4702656,8958,1.2423961162567139
1665215251.285077,8975,1.2035964727401733
1665215256.4752746,8993,1.2271548509597778
1665215258.199657,8999,1.592247486114502
1665215261.23629,9009,1.0540847778320312
1665215266.6598618,9028,1.5047826766967773
1665215279.3291583,9055,1.064349889755249
1665215281.5933933,9063,1.1512539386749268
1665215287.6024072,9084,1.285592794418335
1665215293.599209,9105,1.3831321001052856
1665215298.6731613,9123,1.2344577312469482
1665215312.721811,9155,1.2055912017822266
1665215314.723835,9162,1.4791653156280518
1665215330.102528,9216,1.192503809928894
1665215337.8831525,9226,1.756983757019043
1665215339.8862271,9233,1.079929232597351
1665215347.6107256,9260,1.1281059980392456
1665215353.6286094,9281,1.248245120048523
1665215356.4726694,9291,1.2594107389450073
1665215361.0221963,9307,1.2490867376327515
1665215368.5238845,9316,1.3166608810424805
1665215377.6617863,9348,1.348538875579834
1665215382.1783686,9364,1.211523413658142
1665215383.6030912,9369,1.6581543684005737
1665215401.0574658,9412,1.0841426849365234
1665215401.9077919,9415,1.3403862714767456
1665215407.6897044,9435,1.2676039934158325
1665215409.6730661,9442,2.4260640144348145
1665215417.0792248,9468,1.2220667600631714
1665215442.1542144,9538,1.1102131605148315
1665215444.706759,9547,1.403593897819519
1665215446.7024193,9554,1.412232518196106
1665215449.5078855,9564,1.5882856845855713
1665215450.366153,9567,1.5369746685028076
1665215461.685593,9589,0.9803170561790466
1665215464.8965907,9600,1.306185007095337
1665215467.9983919,9611,1.2234981060028076
1665215472.5368452,9627,1.4368292093276978
1665215479.3485844,9651,1.4133257865905762
1665215486.0853934,9657,1.0445135831832886
1665215492.5904193,9680,2.584653854370117
1665215495.4866734,9690,1.279902696609497
1665215497.76715,9698,1.2863177061080933
1665215520.4200926,9759,1.5219299793243408
1665215522.9786139,9768,1.2470662593841553
1665215525.6041474,9777,1.166632890701294
1665215535.541257,9812,1.7763078212738037
1665215548.4697287,9840,1.4105663299560547
1665215549.3384442,9843,1.181148648262024
1665215560.6925423,9883,1.3718702793121338
1665215567.511897,9907,1.12984299659729
1665215590.9896202,9972,1.1298627853393555
1665215608.0278995,10014,1.1471068859100342
1665215618.3318484,10050,1.0897618532180786
1665215619.7448409,10055,1.4918668270111084
1665215620.5934978,10058,2.4929909706115723
1665215624.5684762,10072,1.284981369972229
1665215627.9660258,10084,1.1531872749328613
1665215639.7380128,10107,1.1828919649124146
1665215641.4882977,10113,1.3569010496139526
1665215645.810034,10128,1.0911482572555542
1665215647.527978,10134,1.0467458963394165
1665215650.349044,10144,1.0820626020431519
1665215657.132871,10168,1.4099363088607788
1665215667.0046613,10185,1.312835931777954
1665215673.2829542,10207,1.0124614238739014
1665215684.146289,10245,2.709573745727539
1665215687.3319547,10256,1.2075756788253784
1665215697.9257512,10276,1.5874574184417725
1665215699.923218,10283,1.6103973388671875
1665215701.3305218,10288,1.1602753400802612
1665215713.4149237,10330,1.442874550819397
1665215728.7845902,10366,1.1449066400527954
1665215736.8857658,10394,1.3340116739273071
1665215737.4545455,10396,1.210307240486145
1665215738.2987032,10399,1.3690614700317383
1665215742.5690873,10414,1.6946940422058105
1665215744.265423,10420,1.3553111553192139
1665215745.6797764,10425,1.0576122999191284
1665215759.0569236,10454,1.199147343635559
1665215763.0507252,10468,0.9342581033706665
1665215766.4000835,10479,1.136387825012207
1665215769.3055248,10489,1.2217004299163818
1665215770.4309742,10493,1.3233451843261719
1665215770.716414,10494,1.633766770362854
1665215778.6492834,10522,1.02561616897583
1665215786.273032,10531,1.2223118543624878
1665215792.794424,10554,1.224391222000122
1665215793.0778425,10555,1.3257076740264893
1665215796.567346,10567,1.1711686849594116
1665215805.3201687,10598,1.2535457611083984
1665215807.8626745,10607,2.0668997764587402
1665215817.7654746,10624,1.818028450012207
1665215819.1844172,10629,1.0051114559173584
1665215821.7112281,10638,0.9263536334037781
1665215823.9739733,10646,1.318298101425171
1665215826.3030372,10654,1.0721323490142822
1665215831.1305392,10671,1.3402842283248901
1665215844.6913295,10701,1.3699147701263428
1665215847.5152893,10711,1.480287790298462
1665215858.10954,10748,1.613086462020874
1665215860.7053227,10757,1.21517014503479
1665215860.9950712,10758,2.2376279830932617
1665215862.6934702,10764,1.1355503797531128
1665215867.2507102,10780,1.4041565656661987
1665215869.181803,10787,1.4503679275512695
1665215882.3964365,10815,1.1080620288848877
1665215882.6756697,10816,1.3667291402816772
1665215885.210229,10825,1.4909579753875732
1665215886.6343904,10830,1.2261139154434204
1665215889.7860677,10841,1.4062191247940063
1665215892.422339,10850,1.3450357913970947
1665215896.539782,10864,1.2493349313735962
1665215912.4075787,10902,1.2182883024215698
1665215913.2583191,10905,1.2000519037246704
1665215915.902758,10914,1.1400177478790283
1665215922.9937313,10939,1.0685659646987915
1665215924.120594,10943,1.226948857307434
1665215926.6903062,10952,1.2916769981384277
1665215935.7835922,10966,1.1772584915161133
1665215937.4850404,10972,1.242089867591858
1665215938.0520773,10974,1.2360832691192627
1665215947.955431,11008,1.038025140762329
1665215949.6588414,11014,0.9542499780654907
1665215951.3820262,11020,1.0725224018096924
1665215951.9446056,11022,1.1920779943466187
1665215955.105502,11033,1.2375038862228394
1665215956.5231068,11038,1.1283578872680664
1665215965.637168,11052,1.2059985399246216
1665215968.1985846,11061,1.0270378589630127
1665215972.7882779,11077,1.206351637840271
1665215979.9679594,11102,1.1539413928985596
1665215985.3833141,11121,2.004063129425049
1665215987.939149,11130,1.2013118267059326
1665215998.1936014,11148,1.0123801231384277
1665216005.9110603,11175,1.7464666366577148
1665216012.443255,11198,2.26586651802063
1665216013.0018687,11200,1.3796488046646118
1665216013.292515,11201,1.617801308631897
1665216035.537434,11260,1.0039045810699463
1665216036.3993695,11263,1.38003408908844
1665216038.9998546,11272,1.222663164138794
1665216055.0289006,11310,1.1779563426971436
1665216063.8988438,11341,1.1740223169326782
1665216069.6908066,11361,1.1035128831863403
1665216075.1008713,11380,1.3920263051986694
1665216089.071681,11411,1.0102323293685913
1665216091.3626714,11419,1.0374374389648438
1665216091.9272144,11421,1.0222179889678955
1665216101.6348906,11455,1.0627074241638184
1665216106.462582,11472,1.3325121402740479
1665216117.2933455,11492,0.9877466559410095
1665216125.3032258,11520,1.497340440750122
1665216126.1606038,11523,1.449742317199707
1665216126.4432368,11524,1.0308846235275269
1665216128.152906,11530,1.1919970512390137
1665216128.7302556,11532,1.3970191478729248
1665216133.5709457,11549,1.1173099279403687
1665216135.8522224,11557,1.2725931406021118
1665216138.444037,11566,0.9457119703292847
1665216148.0956142,11581,1.6635817289352417
1665216152.6677482,11597,1.4396977424621582
1665216163.8997653,11636,1.2904454469680786
1665216167.3046365,11648,0.9700372815132141
1665216167.8819559,11650,1.4039621353149414
1665216175.893845,11660,1.1694140434265137
1665216179.0325403,11671,1.1037864685058594
1665216183.034565,11685,1.1908974647521973
1665216183.5924897,11687,1.0292853116989136
1665216188.4946775,11704,1.0644681453704834
1665216193.893785,11723,1.1599161624908447
1665216209.3596528,11759,1.1715449094772339
1665216217.1554084,11786,1.140395998954773
1665216218.86093,11792,1.0897808074951172
1665216221.4253163,11801,1.3647350072860718
